step,type,nameOrig,nameDest,isFraud,isFlaggedFraud
1,PAYMENT,C1275009283,M1658512704,0,0
1,PAYMENT,C1478995734,M1699578227,0,0
1,PAYMENT,C1456061400,M1661777060,0,0
1,PAYMENT,C104261836,M259630944,0,0
1,PAYMENT,C351656492,M316335490,0,0
1,PAYMENT,C597364637,M1637613097,0,0
1,PAYMENT,C1527086220,M515273883,0,0
1,PAYMENT,C1697281847,M1535026957,0,0
1,PAYMENT,C737104370,M105966264,0,0
1,PAYMENT,C821405322,M505231702,0,0
1,PAYMENT,C1328323494,M1311292881,0,0
1,PAYMENT,C1408533352,M617928649,0,0
1,PAYMENT,C252615006,M79919963,0,0
1,PAYMENT,C1943750504,M1907604549,0,0
1,PAYMENT,C176955204,M353023213,0,0
1,DEBIT,C1011044643,C451111351,0,0
1,PAYMENT,C1358857082,M979550238,0,0
1,PAYMENT,C2056234595,M1558395480,0,0
1,PAYMENT,C2023917549,M1416415959,0,0
1,PAYMENT,C1398260359,M371397455,0,0
1,CASH_IN,C2052223881,C614685048,0,0
1,CASH_IN,C1213871206,C434091818,0,0
1,CASH_IN,C628392976,C832279283,0,0
1,CASH_IN,C725832346,C985934102,0,0
1,CASH_IN,C1113895488,C1359044626,0,0
1,CASH_IN,C1527007086,C838411509,0,0
1,CASH_IN,C1523649562,C1359044626,0,0
1,CASH_IN,C1807176280,C451111351,0,0
1,CASH_IN,C203819996,C1262822392,0,0
1,CASH_IN,C1977618945,C1360767589,0,0
1,CASH_IN,C662925691,C476800120,0,0
1,CASH_IN,C1995952705,C1182461167,0,0
1,CASH_IN,C1244880808,C476402209,0,0
1,CASH_IN,C1060519157,C2096057945,0,0
1,CASH_IN,C58890945,C1170794006,0,0
1,CASH_IN,C1269773610,C564160838,0,0
1,CASH_IN,C464649704,C1509514333,0,0
1,CASH_IN,C367967231,C453211571,0,0
1,CASH_IN,C36531985,C1816757085,0,0
1,CASH_IN,C815336475,C766572210,0,0
1,CASH_IN,C609483101,C1381128261,0,0
1,CASH_IN,C1149407083,C1688019098,0,0
1,CASH_IN,C767436045,C1590550415,0,0
1,CASH_IN,C1430199669,C673068808,0,0
1,CASH_IN,C1847431070,C1262822392,0,0
1,CASH_IN,C1043639521,C1225616405,0,0
1,CASH_IN,C1660837991,C1234776885,0,0
1,CASH_IN,C1325866488,C2083562754,0,0
1,CASH_IN,C1306794745,C1256728724,0,0
1,CASH_IN,C1454171136,C1832580921,0,0
1,CASH_IN,C1195396074,C736709391,0,0
1,CASH_IN,C811562535,C451111351,0,0
1,CASH_IN,C1560379655,C1509514333,0,0
1,CASH_IN,C1824322115,C1170794006,0,0
1,CASH_IN,C702999333,C1262822392,0,0
1,CASH_IN,C1648582256,C766572210,0,0
1,CASH_IN,C865858182,C665576141,0,0
1,CASH_IN,C951988316,C1359044626,0,0
1,CASH_IN,C647973805,C33524623,0,0
1,CASH_IN,C1591161296,C766572210,0,0
1,CASH_IN,C842331982,C1262822392,0,0
1,CASH_IN,C2076249476,C1749186397,0,0
1,CASH_IN,C660595570,C1590550415,0,0
1,CASH_IN,C1088491512,C1023714065,0,0
1,CASH_IN,C1434066477,C1971489295,0,0
1,CASH_IN,C648315947,C1023714065,0,0
1,CASH_IN,C2117642238,C796533847,0,0
1,CASH_IN,C913242382,C146305349,0,0
1,CASH_IN,C870322840,C1286084959,0,0
1,CASH_IN,C837246227,C1740000325,0,0
1,CASH_IN,C173738886,C932583850,0,0
1,CASH_IN,C1262237002,C33524623,0,0
1,CASH_IN,C2029754983,C747464370,0,0
1,CASH_IN,C1946111918,C22805895,0,0
1,CASH_IN,C564817260,C564160838,0,0
1,CASH_IN,C194415222,C2083562754,0,0
1,CASH_IN,C798622145,C1023714065,0,0
1,CASH_IN,C638695843,C288665596,0,0
1,CASH_IN,C1411543296,C1740000325,0,0
1,CASH_IN,C1800967368,C97730845,0,0
1,CASH_IN,C338887787,C747464370,0,0
1,CASH_IN,C1061448687,C1971489295,0,0
1,CASH_IN,C2015999862,C1883840933,0,0
1,CASH_IN,C1467515503,C20671747,0,0
1,CASH_IN,C1533330615,C1789550256,0,0
1,CASH_IN,C1197721383,C1286084959,0,0
1,CASH_IN,C1917082298,C1749186397,0,0
1,CASH_IN,C1639765351,C1789550256,0,0
1,CASH_IN,C478209179,C1816757085,0,0
1,PAYMENT,C1166230227,M365056339,0,0
1,PAYMENT,C307411297,M166536076,0,0
1,CASH_OUT,C1445424568,C1023714065,0,0
1,CASH_OUT,C1374217958,C33524623,0,0
1,PAYMENT,C1459016715,M912747546,0,0
1,PAYMENT,C1530957251,M1292472219,0,0
1,DEBIT,C767511741,C20671747,0,0
1,DEBIT,C548795052,C240650537,0,0
1,PAYMENT,C2143571436,M2117099736,0,0
1,DEBIT,C691863815,C1321640594,0,0
1,PAYMENT,C647149086,M2070160397,0,0
1,PAYMENT,C103787801,M1205580258,0,0
1,PAYMENT,C1959451969,M777313177,0,0
1,PAYMENT,C1441328175,M1327895505,0,0
1,PAYMENT,C1831141281,M1705277839,0,0
1,PAYMENT,C2000648320,M142099757,0,0
1,PAYMENT,C1114335860,M80026551,0,0
1,TRANSFER,C137533655,C1848415041,1,0
1,CASH_OUT,C1118430673,C339924917,1,0
1,PAYMENT,C1527254842,M2000469839,0,0
1,DEBIT,C1800693087,C1825027294,0,0
1,PAYMENT,C1717473929,M2100572327,0,0
1,PAYMENT,C1868578441,M659996839,0,0
1,DEBIT,C890160158,C1531333864,0,0
1,CASH_OUT,C1768127248,C1234776885,0,0
1,CASH_OUT,C119112899,C1590550415,0,0
1,CASH_OUT,C375074687,C1629911510,0,0
1,CASH_OUT,C1429616542,C297927961,0,0
1,CASH_OUT,C662666707,C1023714065,0,0
1,CASH_OUT,C1821100643,C1740000325,0,0
1,CASH_OUT,C593768538,C1789550256,0,0
1,CASH_OUT,C1191864687,C33524623,0,0
1,CASH_OUT,C466032056,C1234776885,0,0
1,CASH_OUT,C690822257,C1810132623,0,0
1,CASH_OUT,C726212590,C1789550256,0,0
1,CASH_OUT,C1058822905,C1318822808,0,0
1,CASH_OUT,C475394679,C1789550256,0,0
1,CASH_OUT,C1574615832,C1983025922,0,0
1,CASH_OUT,C1049590050,C1286084959,0,0
1,CASH_OUT,C1662592920,C33524623,0,0
1,CASH_OUT,C1357686726,C1234776885,0,0
1,CASH_OUT,C1491522744,C1568059495,0,0
1,CASH_OUT,C501608687,C1816757085,0,0
1,CASH_OUT,C929706284,C824208363,0,0
1,CASH_OUT,C42820240,C1122805102,0,0
1,CASH_OUT,C1822434669,C2083562754,0,0
1,CASH_OUT,C1592840862,C985934102,0,0
1,PAYMENT,C955611965,M1367672657,0,0
1,TRANSFER,C1021565761,C998351292,0,0
1,PAYMENT,C1692375649,M2002790740,0,0
1,PAYMENT,C237373286,M742255664,0,0
1,PAYMENT,C883521348,M1115013644,0,0
1,PAYMENT,C2086068243,M1070194629,0,0
1,CASH_OUT,C1076202543,C306206744,0,0
1,TRANSFER,C749486981,C885951223,0,0
1,PAYMENT,C1731295355,M385332399,0,0
1,PAYMENT,C2061440682,M883020319,0,0
1,PAYMENT,C1488946768,M1942356772,0,0
1,CASH_OUT,C1907241392,C1971489295,0,0
1,PAYMENT,C1269118128,M1863100050,0,0
1,CASH_OUT,C739264372,C306206744,0,0
1,CASH_OUT,C749981943,C667346055,1,0
1,PAYMENT,C1313960293,M1155757579,0,0
1,PAYMENT,C1785111044,M1482748887,0,0
1,PAYMENT,C494894055,M1123226989,0,0
1,PAYMENT,C500885941,M1115381650,0,0
1,PAYMENT,C616412281,M2118096382,0,0
1,PAYMENT,C878861517,M746394140,0,0
1,PAYMENT,C1705665942,M1731763384,0,0
1,PAYMENT,C1100619942,M87242619,0,0
1,PAYMENT,C864248990,M285074186,0,0
1,PAYMENT,C15892131,M484841769,0,0
1,PAYMENT,C879311295,M1274247563,0,0
1,PAYMENT,C1483145520,M1961129028,0,0
1,PAYMENT,C163385254,M1506938939,0,0
1,PAYMENT,C970781872,M1850597787,0,0
1,PAYMENT,C258737099,M1190566357,0,0
1,PAYMENT,C407997647,M428996455,0,0
1,PAYMENT,C1988939205,M80141040,0,0
1,PAYMENT,C275056979,M106557175,0,0
1,PAYMENT,C371976476,M612937843,0,0
1,PAYMENT,C480184864,M1433956626,0,0
1,PAYMENT,C483525032,M2109219177,0,0
1,PAYMENT,C429058804,M259319861,0,0
1,PAYMENT,C52913970,M1059634518,0,0
1,PAYMENT,C836969741,M436094532,0,0
1,PAYMENT,C567852222,M1541433310,0,0
1,PAYMENT,C1938025186,M405036720,0,0
1,PAYMENT,C2088582214,M620456576,0,0
1,PAYMENT,C1220759559,M1923634801,0,0
1,PAYMENT,C1730337646,M418513504,0,0
1,CASH_IN,C1256405521,C665576141,0,0
1,PAYMENT,C2051598050,M188791662,0,0
1,PAYMENT,C61426020,M1347016882,0,0
1,PAYMENT,C1829460911,M1662912171,0,0
1,PAYMENT,C708153797,M883380345,0,0
1,PAYMENT,C54960993,M276748028,0,0
1,DEBIT,C373544591,C1568059495,0,0
1,PAYMENT,C409565350,M771923297,0,0
1,DEBIT,C1210939243,C1335050193,0,0
1,PAYMENT,C1079125839,M321772459,0,0
1,PAYMENT,C696165690,M181078353,0,0
1,PAYMENT,C1542598424,M645875534,0,0
1,PAYMENT,C2054451662,M673672784,0,0
1,PAYMENT,C1659309731,M1056862342,0,0
1,TRANSFER,C1734184086,C832279283,0,0
1,TRANSFER,C1947941827,C1789550256,0,0
1,PAYMENT,C785625589,M1667534569,0,0
1,PAYMENT,C1758893871,M1170111701,0,0
1,PAYMENT,C1985028494,M830863979,0,0
1,DEBIT,C1832283291,C1335050193,0,0
1,PAYMENT,C1532554556,M620423816,0,0
1,PAYMENT,C976358110,M1690233783,0,0
1,CASH_OUT,C2014563089,C932583850,0,0
1,PAYMENT,C198098993,M553672556,0,0
1,PAYMENT,C854653864,M1415439780,0,0
1,PAYMENT,C703555670,M179808568,0,0
1,PAYMENT,C1068445309,M73698537,0,0
1,TRANSFER,C1453062635,C997608398,0,0
1,PAYMENT,C1632789609,M659059448,0,0
1,PAYMENT,C124494140,M246826139,0,0
1,PAYMENT,C2083854344,M403598020,0,0
1,DEBIT,C1119242936,C1122805102,0,0
1,PAYMENT,C2123914473,M708443754,0,0
1,PAYMENT,C1091234211,M832145584,0,0
1,PAYMENT,C224060798,M1752535057,0,0
1,TRANSFER,C2116299597,C1466073198,0,0
1,TRANSFER,C50720817,C1526298704,0,0
1,TRANSFER,C1496220730,C1740000325,0,0
1,TRANSFER,C488600086,C380242442,0,0
1,TRANSFER,C1111379131,C660143728,0,0
1,TRANSFER,C1846982837,C1789550256,0,0
1,TRANSFER,C1135935001,C392292416,0,0
1,TRANSFER,C635288507,C1291286504,0,0
1,TRANSFER,C355885103,C665576141,0,0
1,TRANSFER,C1321115948,C1590550415,0,0
1,TRANSFER,C706665172,C306206744,0,0
1,TRANSFER,C1649847375,C1590550415,0,0
1,TRANSFER,C1153933106,C306206744,0,0
1,TRANSFER,C2144067911,C248609774,0,0
1,TRANSFER,C593447952,C1286084959,0,0
1,TRANSFER,C1950136544,C564160838,0,0
1,DEBIT,C209360730,C1259769769,0,0
1,PAYMENT,C740007499,M1971152916,0,0
1,DEBIT,C1687627235,C997608398,0,0
1,PAYMENT,C1007660652,M1276544608,0,0
1,PAYMENT,C1387620926,M265348534,0,0
1,PAYMENT,C1324173038,M917568725,0,0
1,TRANSFER,C1336775847,C13329486,0,0
1,CASH_OUT,C1196963249,C1262822392,0,0
1,PAYMENT,C1663488386,M1380044647,0,0
1,PAYMENT,C1902801188,M1998137093,0,0
1,PAYMENT,C577127077,M2122357625,0,0
1,PAYMENT,C1556162268,M1650332494,0,0
1,CASH_OUT,C1924990666,C1318822808,0,0
1,CASH_OUT,C144445623,C998351292,0,0
1,PAYMENT,C1572745406,M1340644388,0,0
1,PAYMENT,C1434015813,M1023996917,0,0
1,CASH_OUT,C295640874,C557041912,0,0
1,DEBIT,C438151297,C846947180,0,0
1,PAYMENT,C96039159,M2144644334,0,0
1,PAYMENT,C375097969,M1635082651,0,0
1,PAYMENT,C788892554,M1970073944,0,0
1,PAYMENT,C1060042118,M1964847681,0,0
1,PAYMENT,C1992801971,M1681094402,0,0
1,PAYMENT,C754527431,M820677667,0,0
1,DEBIT,C2064883371,C655381473,0,0
1,TRANSFER,C82275756,C1782113663,0,0
1,PAYMENT,C1629353699,M99808631,0,0
1,PAYMENT,C1651754404,M1564892747,0,0
1,CASH_OUT,C1407324654,C1526298704,0,0
1,CASH_OUT,C1101598632,C248609774,0,0
1,CASH_OUT,C1032568028,C667346055,0,0
1,CASH_OUT,C1380976928,C932583850,0,0
1,CASH_OUT,C293474277,C998351292,0,0
1,CASH_OUT,C413373997,C215145189,0,0
1,CASH_OUT,C2024711353,C451111351,0,0
1,CASH_OUT,C711310213,C932583850,0,0
1,CASH_OUT,C1267042315,C1286084959,0,0
1,CASH_OUT,C1335061928,C1023714065,0,0
1,CASH_OUT,C1108706191,C932583850,0,0
1,CASH_OUT,C1160487387,C932583850,0,0
1,CASH_OUT,C579447973,C1816757085,0,0
1,CASH_OUT,C1990421361,C1971489295,0,0
1,CASH_OUT,C407148497,C885951223,0,0
1,CASH_OUT,C16373883,C1360767589,0,0
1,CASH_OUT,C1878700101,C1782113663,0,0
1,CASH_OUT,C40875560,C2083562754,0,0
1,CASH_OUT,C1042891691,C392292416,0,0
1,CASH_OUT,C1893563925,C1653844940,0,0
1,CASH_OUT,C1251967187,C575335780,0,0
1,CASH_OUT,C901689694,C1789550256,0,0
1,CASH_OUT,C1107204185,C564160838,0,0
1,CASH_OUT,C1523084197,C1291286504,0,0
1,CASH_OUT,C1818747191,C451111351,0,0
1,CASH_OUT,C747870628,C597190999,0,0
1,CASH_OUT,C421191743,C1531333864,0,0
1,CASH_OUT,C9844218,C1749186397,0,0
1,CASH_OUT,C1403716230,C997608398,0,0
1,CASH_OUT,C1673916398,C2050019814,0,0
1,CASH_OUT,C756080817,C1740000325,0,0
1,CASH_OUT,C479734028,C614685048,0,0
1,CASH_OUT,C388802347,C1170794006,0,0
1,CASH_OUT,C1541046463,C1860513229,0,0
1,CASH_OUT,C1910896157,C401424608,0,0
1,CASH_OUT,C753426788,C1782113663,0,0
1,CASH_OUT,C1586470445,C557041912,0,0
1,CASH_OUT,C1373577787,C33524623,0,0
1,CASH_OUT,C265577219,C1816757085,0,0
1,CASH_OUT,C1624817884,C248609774,0,0
1,CASH_OUT,C1107579932,C1262822392,0,0
1,CASH_OUT,C1784834205,C451111351,0,0
1,CASH_OUT,C1174586025,C1750905143,0,0
1,CASH_OUT,C1627010197,C33524623,0,0
1,CASH_OUT,C4073506,C1750905143,0,0
1,CASH_OUT,C2044825144,C1360767589,0,0
1,CASH_OUT,C698747943,C453211571,0,0
1,CASH_OUT,C407493402,C1262822392,0,0
1,CASH_OUT,C1774690057,C1971489295,0,0
1,CASH_OUT,C480402503,C1318822808,0,0
1,CASH_OUT,C100445376,C977993101,0,0
1,CASH_OUT,C1396385390,C1971489295,0,0
1,CASH_OUT,C114414807,C977993101,0,0
1,CASH_OUT,C144699438,C1526298704,0,0
1,CASH_OUT,C1751500625,C1335050193,0,0
1,CASH_OUT,C1650955365,C990355670,0,0
1,CASH_OUT,C1788380050,C1182461167,0,0
1,CASH_OUT,C493944943,C1750905143,0,0
1,CASH_OUT,C1533547487,C453211571,0,0
1,CASH_OUT,C99770475,C1899073220,0,0
1,CASH_OUT,C727250772,C357863579,0,0
1,CASH_OUT,C1052768296,C977993101,0,0
1,CASH_OUT,C626193099,C1883840933,0,0
1,CASH_OUT,C859123506,C1899073220,0,0
1,CASH_OUT,C1597742167,C453211571,0,0
1,CASH_OUT,C503595296,C1318822808,0,0
1,CASH_OUT,C754072705,C1023714065,0,0
1,PAYMENT,C908384914,M905847077,0,0
1,PAYMENT,C156199931,M878991463,0,0
1,PAYMENT,C612693043,M1622613647,0,0
1,PAYMENT,C307605969,M73688220,0,0
1,PAYMENT,C130166095,M1599674462,0,0
1,PAYMENT,C1623060829,M1205483858,0,0
1,PAYMENT,C1373949107,M1189651769,0,0
1,PAYMENT,C1230013344,M1607869297,0,0
1,PAYMENT,C681639276,M727860268,0,0
1,PAYMENT,C1717739363,M138536309,0,0
1,PAYMENT,C665137804,M509559152,0,0
1,PAYMENT,C1815370847,M1801021153,0,0
1,PAYMENT,C1709578324,M22446425,0,0
1,PAYMENT,C1338958728,M1870723838,0,0
1,PAYMENT,C988904418,M261650860,0,0
1,PAYMENT,C938613108,M1598898814,0,0
1,PAYMENT,C1850874910,M575360353,0,0
1,PAYMENT,C97901029,M809383315,0,0
1,CASH_OUT,C1324514662,C998351292,0,0
1,PAYMENT,C908722588,M496757837,0,0
1,PAYMENT,C1548271808,M17600354,0,0
1,TRANSFER,C1733056574,C1629911510,0,0
1,DEBIT,C636959006,C1686100174,0,0
1,PAYMENT,C1059300256,M1521568953,0,0
1,PAYMENT,C1605988985,M1134202713,0,0
1,CASH_OUT,C1636178473,C997608398,0,0
1,PAYMENT,C822232612,M633131207,0,0
1,CASH_OUT,C852190062,C1831477404,0,0
1,PAYMENT,C1674403916,M1088239991,0,0
1,CASH_IN,C61137731,C476800120,0,0
1,PAYMENT,C1780293706,M1658511941,0,0
1,PAYMENT,C1264941544,M1878992188,0,0
1,PAYMENT,C1818449913,M1495161082,0,0
1,DEBIT,C961859592,C1556995360,0,0
1,PAYMENT,C798278875,M1497268815,0,0
1,PAYMENT,C1926027290,M1837601499,0,0
1,PAYMENT,C1690050988,M1228798862,0,0
1,CASH_OUT,C1562764987,C392292416,0,0
1,DEBIT,C216376974,C1219161283,0,0
1,CASH_IN,C164714495,C317071334,0,0
1,PAYMENT,C789982400,M1576277927,0,0
1,PAYMENT,C2080643905,M2137642385,0,0
1,PAYMENT,C1627883152,M481553464,0,0
1,PAYMENT,C1076966140,M1908781622,0,0
1,PAYMENT,C749443480,M796553753,0,0
1,PAYMENT,C1721045976,M975001918,0,0
1,PAYMENT,C1250582716,M907815246,0,0
1,PAYMENT,C2019157894,M677217562,0,0
1,PAYMENT,C827035437,M1716164115,0,0
1,PAYMENT,C1360541835,M363397863,0,0
1,DEBIT,C2021053848,C1123629720,0,0
1,PAYMENT,C1245593227,M1525844775,0,0
1,CASH_OUT,C118555812,C1740000325,0,0
1,DEBIT,C1233505227,C1877453512,0,0
1,PAYMENT,C1928621590,M1016162524,0,0
1,PAYMENT,C858423246,M1419125235,0,0
1,PAYMENT,C88301993,M841166421,0,0
1,PAYMENT,C1377301456,M938199512,0,0
1,PAYMENT,C691779749,M37841489,0,0
1,PAYMENT,C1873121466,M115945887,0,0
1,PAYMENT,C1927499639,M2079961240,0,0
1,PAYMENT,C949673757,M1999664216,0,0
1,PAYMENT,C532677950,M688593710,0,0
1,TRANSFER,C1200048933,C1049817027,0,0
1,PAYMENT,C862025017,M739737502,0,0
1,PAYMENT,C1572127577,M546796969,0,0
1,PAYMENT,C417797183,M261845810,0,0
1,CASH_IN,C1959708563,C1850180796,0,0
1,CASH_OUT,C1877986974,C33524623,0,0
1,TRANSFER,C1334405552,C431687661,1,0
1,CASH_OUT,C467632528,C716083600,1,0
1,CASH_IN,C422522663,C644345897,0,0
1,PAYMENT,C145066402,M207988207,0,0
1,CASH_OUT,C1800500978,C1883840933,0,0
1,PAYMENT,C191310504,M799755007,0,0
1,PAYMENT,C247515192,M1850137076,0,0
1,DEBIT,C1556520190,C1664439369,0,0
1,PAYMENT,C701487403,M566641954,0,0
1,PAYMENT,C2039984535,M299819831,0,0
1,PAYMENT,C1175418534,M1442038800,0,0
1,DEBIT,C296541232,C288665596,0,0
1,PAYMENT,C1997357673,M1250603112,0,0
1,TRANSFER,C26357357,C1058634310,0,0
1,PAYMENT,C1990733619,M1806378373,0,0
1,PAYMENT,C1958592872,M1682733268,0,0
1,DEBIT,C1395262169,C736709391,0,0
1,TRANSFER,C1629454900,C1060830840,0,0
1,PAYMENT,C2075372030,M2092885124,0,0
1,DEBIT,C2139168000,C367746789,0,0
1,PAYMENT,C1653751526,M67671827,0,0
1,PAYMENT,C253348306,M2013768748,0,0
1,PAYMENT,C194107588,M1264674474,0,0
1,PAYMENT,C175595853,M1339345635,0,0
1,PAYMENT,C1241938981,M168957945,0,0
1,PAYMENT,C1004430079,M1379148981,0,0
1,PAYMENT,C732597634,M832432849,0,0
1,PAYMENT,C2031927175,M176041373,0,0
1,PAYMENT,C1967617997,M726843606,0,0
1,PAYMENT,C925803196,M1288135425,0,0
1,PAYMENT,C49318987,M1058650291,0,0
1,PAYMENT,C2111882926,M172518776,0,0
1,PAYMENT,C215759534,M2129844134,0,0
1,CASH_OUT,C98351968,C885951223,0,0
1,CASH_OUT,C1278616846,C22805895,0,0
1,PAYMENT,C559050604,M1240843015,0,0
1,PAYMENT,C697460450,M1416706187,0,0
1,PAYMENT,C1726616678,M23076423,0,0
1,PAYMENT,C1006624255,M1721180011,0,0
1,PAYMENT,C1349025531,M1367068823,0,0
1,PAYMENT,C338620258,M1251788491,0,0
1,PAYMENT,C1502668485,M1457551880,0,0
1,PAYMENT,C903268937,M424732838,0,0
1,CASH_OUT,C1193841543,C392292416,0,0
1,PAYMENT,C315461968,M290096578,0,0
1,PAYMENT,C255941269,M217470033,0,0
1,PAYMENT,C1917784974,M938405008,0,0
1,PAYMENT,C855547146,M211031000,0,0
1,CASH_OUT,C105751207,C998351292,0,0
1,PAYMENT,C1174881426,M14124949,0,0
1,DEBIT,C745627268,C1686100174,0,0
1,PAYMENT,C1195542839,M1000171161,0,0
1,PAYMENT,C130721104,M560549459,0,0
1,CASH_OUT,C1924227192,C453211571,0,0
1,PAYMENT,C583559449,M1895479349,0,0
1,PAYMENT,C453671855,M1648458262,0,0
1,PAYMENT,C52451302,M650013863,0,0
1,PAYMENT,C1856093404,M123337428,0,0
1,PAYMENT,C105321150,M1397333381,0,0
1,PAYMENT,C820878444,M2016038911,0,0
1,PAYMENT,C1187410086,M1509713998,0,0
1,DEBIT,C95322593,C1336996537,0,0
1,PAYMENT,C802255644,M1525114112,0,0
1,PAYMENT,C1617156106,M288615534,0,0
1,PAYMENT,C895366343,M1416665097,0,0
1,PAYMENT,C707635461,M619929778,0,0
1,PAYMENT,C1624211687,M808447015,0,0
1,PAYMENT,C1997344422,M1220806149,0,0
1,DEBIT,C1410367298,C824208363,0,0
1,PAYMENT,C454160179,M74885833,0,0
1,PAYMENT,C1827303532,M1004009692,0,0
1,DEBIT,C791408866,C1793436274,0,0
1,PAYMENT,C515520300,M569138567,0,0
1,TRANSFER,C637091966,C476800120,0,0
1,PAYMENT,C1428494531,M443110940,0,0
1,PAYMENT,C1504321715,M910123336,0,0
1,PAYMENT,C1260487756,M455668354,0,0
1,PAYMENT,C328197868,M1584918772,0,0
1,CASH_IN,C431164562,C242131142,0,0
1,CASH_OUT,C1163088324,C985934102,0,0
1,PAYMENT,C696739588,M1209451152,0,0
1,PAYMENT,C1228963996,M373437697,0,0
1,PAYMENT,C82825098,M2048102341,0,0
1,PAYMENT,C932885627,M813131188,0,0
1,PAYMENT,C1251897263,M748006558,0,0
1,PAYMENT,C1313799195,M1168079523,0,0
1,PAYMENT,C2093319848,M2109027570,0,0
1,PAYMENT,C1151512955,M2052489518,0,0
1,DEBIT,C712423434,C1321530272,0,0
1,PAYMENT,C2125470482,M793269462,0,0
1,DEBIT,C1641672672,C461160828,0,0
1,PAYMENT,C2121317689,M15094126,0,0
1,PAYMENT,C1843743552,M1139609587,0,0
1,PAYMENT,C948960194,M173060252,0,0
1,PAYMENT,C1302877661,M1720797452,0,0
1,PAYMENT,C562561015,M777813771,0,0
1,PAYMENT,C567656864,M1306535359,0,0
1,PAYMENT,C1401295795,M519019247,0,0
1,PAYMENT,C288919635,M1572442646,0,0
1,PAYMENT,C1052842393,M1545327692,0,0
1,PAYMENT,C167013780,M416049054,0,0
1,PAYMENT,C779598031,M743219449,0,0
1,DEBIT,C108982313,C1870252780,0,0
1,CASH_OUT,C2113243119,C1816757085,0,0
1,PAYMENT,C1851255134,M659937029,0,0
1,CASH_OUT,C1457226878,C1899073220,0,0
1,DEBIT,C121678773,C1259769769,0,0
1,CASH_IN,C1443675930,C403147759,0,0
1,CASH_OUT,C1609086753,C1023714065,0,0
1,PAYMENT,C1427775702,M1468343491,0,0
1,PAYMENT,C1690481990,M2114537280,0,0
1,PAYMENT,C2047984839,M80499834,0,0
1,TRANSFER,C1968552224,C367746789,0,0
1,PAYMENT,C1095947149,M898695324,0,0
1,PAYMENT,C1402531280,M190628410,0,0
1,CASH_OUT,C1556461159,C1590550415,0,0
1,PAYMENT,C1642973315,M1972326147,0,0
1,PAYMENT,C405741210,M1764291958,0,0
1,PAYMENT,C1712230656,M1777745301,0,0
1,PAYMENT,C164439551,M669053685,0,0
1,PAYMENT,C896852376,M1840670774,0,0
1,PAYMENT,C229919394,M769877691,0,0
1,PAYMENT,C1057569470,M1637876401,0,0
1,PAYMENT,C1324262781,M2014233765,0,0
1,PAYMENT,C237297104,M1869673263,0,0
1,PAYMENT,C1418622705,M1521204009,0,0
1,PAYMENT,C1925785585,M449338124,0,0
1,DEBIT,C1037475674,C392292416,0,0
1,TRANSFER,C983767354,C1671179293,0,0
1,PAYMENT,C32393008,M1504083002,0,0
1,DEBIT,C1342374939,C1948471365,0,0
1,PAYMENT,C1917562344,M24097622,0,0
1,PAYMENT,C1807894765,M598325842,0,0
1,DEBIT,C211973922,C728885526,0,0
1,CASH_OUT,C1890287843,C1123629720,0,0
1,PAYMENT,C156711739,M1732410217,0,0
1,TRANSFER,C2017860548,C716083600,0,0
1,PAYMENT,C1413886135,M1693997031,0,0
1,PAYMENT,C278262050,M1489322191,0,0
1,PAYMENT,C1029898472,M461516748,0,0
1,PAYMENT,C614580607,M1443900956,0,0
1,PAYMENT,C1934692470,M2032647583,0,0
1,CASH_OUT,C1395073533,C557041912,0,0
1,DEBIT,C68195659,C240650537,0,0
1,CASH_OUT,C2142893855,C1254526270,0,0
1,PAYMENT,C993420850,M1374982240,0,0
1,TRANSFER,C1364127192,C1136419747,1,0
1,CASH_OUT,C1635772897,C1983025922,1,0
1,PAYMENT,C1768952842,M485686996,0,0
1,DEBIT,C989126847,C1526298704,0,0
1,CASH_OUT,C609887969,C985934102,0,0
1,CASH_OUT,C1298380324,C1096283470,0,0
1,PAYMENT,C1181545730,M1535116392,0,0
1,PAYMENT,C773348567,M2115640742,0,0
1,CASH_OUT,C1602167682,C248609774,0,0
1,DEBIT,C67620673,C1122805102,0,0
1,DEBIT,C1746257394,C793315160,0,0
1,PAYMENT,C1187779195,M1611221523,0,0
1,PAYMENT,C1523510420,M473073770,0,0
1,CASH_OUT,C977997405,C1049817027,0,0
1,DEBIT,C280531669,C1360767589,0,0
1,PAYMENT,C1027569178,M893835279,0,0
1,PAYMENT,C1469907228,M57085696,0,0
1,PAYMENT,C1160652496,M1185618138,0,0
1,PAYMENT,C2030138610,M1109752797,0,0
1,PAYMENT,C1988746735,M1752856108,0,0
1,PAYMENT,C439232821,M1933328958,0,0
1,PAYMENT,C1264754451,M1888639813,0,0
1,PAYMENT,C463381475,M178401052,0,0
1,PAYMENT,C1441243996,M936219350,0,0
1,PAYMENT,C1495445111,M1113829504,0,0
1,PAYMENT,C720770771,M1911978617,0,0
1,DEBIT,C1038820134,C1961176822,0,0
1,PAYMENT,C1658020779,M2022285740,0,0
1,PAYMENT,C988690806,M1593368350,0,0
1,DEBIT,C667890001,C673068808,0,0
1,TRANSFER,C310276293,C1831477404,0,0
1,TRANSFER,C1494277749,C1629911510,0,0
1,TRANSFER,C1091107430,C22805895,0,0
1,TRANSFER,C521342639,C1123629720,0,0
